movieId,title,genres,description,metadata
949,East of Eden (1955),Drama,A movie about East of Eden. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
950,"Thin Man, The (1934)",Comedy|Crime,"A movie about Thin Man, The. Genres: Comedy, Crime.","{""Genre"": ""Comedy, Crime"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
951,His Girl Friday (1940),Comedy|Romance,"A movie about His Girl Friday. Genres: Comedy, Romance.","{""Genre"": ""Comedy, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
952,Around the World in 80 Days (1956),Adventure|Comedy,"A movie about Around the World in 80 Days. Genres: Adventure, Comedy.","{""Genre"": ""Adventure, Comedy"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
953,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,"A movie about It's a Wonderful Life. Genres: Children, Drama, Fantasy, Romance.","{""Genre"": ""Children, Drama, Fantasy, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
954,Mr. Smith Goes to Washington (1939),Drama,A movie about Mr. Smith Goes to Washington. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
955,Bringing Up Baby (1938),Comedy|Romance,"A movie about Bringing Up Baby. Genres: Comedy, Romance.","{""Genre"": ""Comedy, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
956,Penny Serenade (1941),Drama|Romance,"A movie about Penny Serenade. Genres: Drama, Romance.","{""Genre"": ""Drama, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
957,"Scarlet Letter, The (1926)",Drama,"A movie about Scarlet Letter, The. Genres: Drama.","{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
958,Lady of Burlesque (1943),Comedy|Mystery,"A movie about Lady of Burlesque. Genres: Comedy, Mystery.","{""Genre"": ""Comedy, Mystery"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
959,Of Human Bondage (1934),Drama,A movie about Of Human Bondage. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
960,Angel on My Shoulder (1946),Crime|Drama,"A movie about Angel on My Shoulder. Genres: Crime, Drama.","{""Genre"": ""Crime, Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
961,Little Lord Fauntleroy (1936),Drama,A movie about Little Lord Fauntleroy. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
962,They Made Me a Criminal (1939),Crime|Drama,"A movie about They Made Me a Criminal. Genres: Crime, Drama.","{""Genre"": ""Crime, Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
963,"Inspector General, The (1949)",Musical,"A movie about Inspector General, The. Genres: Musical.","{""Genre"": ""Musical"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
964,Angel and the Badman (1947),Romance|Western,"A movie about Angel and the Badman. Genres: Romance, Western.","{""Genre"": ""Romance, Western"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
965,"39 Steps, The (1935)",Drama|Mystery|Thriller,"A movie about 39 Steps, The. Genres: Drama, Mystery, Thriller.","{""Genre"": ""Drama, Mystery, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
966,A Walk in the Sun (1945),Drama|War,"A movie about A Walk in the Sun. Genres: Drama, War.","{""Genre"": ""Drama, War"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
967,"Outlaw, The (1943)",Western,"A movie about Outlaw, The. Genres: Western.","{""Genre"": ""Western"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,"A movie about Night of the Living Dead. Genres: Horror, Sci-Fi, Thriller.","{""Genre"": ""Horror, Sci-Fi, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
969,"African Queen, The (1951)",Adventure|Comedy|Romance|War,"A movie about African Queen, The. Genres: Adventure, Comedy, Romance, War.","{""Genre"": ""Adventure, Comedy, Romance, War"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
970,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,"A movie about Beat the Devil. Genres: Adventure, Comedy, Crime, Drama, Romance.","{""Genre"": ""Adventure, Comedy, Crime, Drama, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
971,Cat on a Hot Tin Roof (1958),Drama,A movie about Cat on a Hot Tin Roof. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
972,"Last Time I Saw Paris, The (1954)",Drama,"A movie about Last Time I Saw Paris, The. Genres: Drama.","{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
973,Meet John Doe (1941),Comedy|Drama,"A movie about Meet John Doe. Genres: Comedy, Drama.","{""Genre"": ""Comedy, Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
974,Algiers (1938),Drama|Romance,"A movie about Algiers. Genres: Drama, Romance.","{""Genre"": ""Drama, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
975,Something to Sing About (1937),Comedy|Musical,"A movie about Something to Sing About. Genres: Comedy, Musical.","{""Genre"": ""Comedy, Musical"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
976,"Farewell to Arms, A (1932)",Romance|War,"A movie about Farewell to Arms, A. Genres: Romance, War.","{""Genre"": ""Romance, War"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
977,Moonlight Murder (1936),Mystery,A movie about Moonlight Murder. Genres: Mystery.,"{""Genre"": ""Mystery"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
979,Nothing Personal (1995),Drama|War,"A movie about Nothing Personal. Genres: Drama, War.","{""Genre"": ""Drama, War"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
980,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",Action,"A movie about Yes, Madam. Genres: Action.","{""Genre"": ""Action"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
981,Dangerous Ground (1997),Drama,A movie about Dangerous Ground. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
982,Picnic (1955),Drama,A movie about Picnic. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
983,Madagascar Skin (1995),Romance,A movie about Madagascar Skin. Genres: Romance.,"{""Genre"": ""Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
984,"Pompatus of Love, The (1996)",Comedy|Drama,"A movie about Pompatus of Love, The. Genres: Comedy, Drama.","{""Genre"": ""Comedy, Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
985,Small Wonders (1995),Documentary,A movie about Small Wonders. Genres: Documentary.,"{""Genre"": ""Documentary"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
986,Fly Away Home (1996),Adventure|Children,"A movie about Fly Away Home. Genres: Adventure, Children.","{""Genre"": ""Adventure, Children"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
987,Bliss (1997),Drama|Romance,"A movie about Bliss. Genres: Drama, Romance.","{""Genre"": ""Drama, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
988,Grace of My Heart (1996),Comedy|Drama,"A movie about Grace of My Heart. Genres: Comedy, Drama.","{""Genre"": ""Comedy, Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
989,Brother of Sleep (Schlafes Bruder) (1995),Drama,A movie about Brother of Sleep. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
990,Maximum Risk (1996),Action|Adventure|Thriller,"A movie about Maximum Risk. Genres: Action, Adventure, Thriller.","{""Genre"": ""Action, Adventure, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
991,Michael Collins (1996),Drama,A movie about Michael Collins. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
992,"Rich Man's Wife, The (1996)",Thriller,"A movie about Rich Man's Wife, The. Genres: Thriller.","{""Genre"": ""Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
993,Infinity (1996),Drama,A movie about Infinity. Genres: Drama.,"{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
994,Big Night (1996),Comedy|Drama,"A movie about Big Night. Genres: Comedy, Drama.","{""Genre"": ""Comedy, Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
996,Last Man Standing (1996),Action|Crime|Drama|Thriller,"A movie about Last Man Standing. Genres: Action, Crime, Drama, Thriller.","{""Genre"": ""Action, Crime, Drama, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
997,Caught (1996),Drama|Thriller,A middle-aged couple has a drifter enter their lives. The fish-store owners find that the mysterious young man awakens the couple in ways they didn't expect. Things get tense when the drifter begins an affair with the woman of the house.,"{""Title"": ""Caught"", ""Description"": ""A middle-aged couple has a drifter enter their lives. The fish-store owners find that the mysterious young man awakens the couple in ways they didn't expect. Things get tense when the drifter begins an affair with the woman of the house."", ""Genre"": ""Action, Drama, Thriller"", ""Year"": ""1996"", ""Director"": ""Robert M. Young"", ""Runtime"": 110, ""Language"": ""en"", ""Poster"": ""https://image.tmdb.org/t/p/w500/33sUPXPUqIe9YnZ80d8xzkiL2gb.jpg""}"
998,Set It Off (1996),Action|Crime,"A movie about Set It Off. Genres: Action, Crime.","{""Genre"": ""Action, Crime"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
999,2 Days in the Valley (1996),Crime|Film-Noir,"A movie about 2 Days in the Valley. Genres: Crime, Film-Noir.","{""Genre"": ""Crime, Film-Noir"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
1000,Curdled (1996),Crime,A movie about Curdled. Genres: Crime.,"{""Genre"": ""Crime"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
1001,"Associate, The (Associé, L') (1979)",Comedy,"A movie about Associate, The. Genres: Comedy.","{""Genre"": ""Comedy"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
1002,Ed's Next Move (1996),Comedy|Romance,"A movie about Ed's Next Move. Genres: Comedy, Romance.","{""Genre"": ""Comedy, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
1003,Extreme Measures (1996),Drama|Thriller,"A movie about Extreme Measures. Genres: Drama, Thriller.","{""Genre"": ""Drama, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
1004,"Glimmer Man, The (1996)",Action|Thriller,"A movie about Glimmer Man, The. Genres: Action, Thriller.","{""Genre"": ""Action, Thriller"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
1005,D3: The Mighty Ducks (1996),Children|Comedy,"A movie about D3: The Mighty Ducks. Genres: Children, Comedy.","{""Genre"": ""Children, Comedy"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
1006,"Chamber, The (1996)",Drama,"A movie about Chamber, The. Genres: Drama.","{""Genre"": ""Drama"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,"A movie about Apple Dumpling Gang, The. Genres: Children, Comedy, Western.","{""Genre"": ""Children, Comedy, Western"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
1008,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,"A movie about Davy Crockett, King of the Wild Frontier. Genres: Adventure, Western.","{""Genre"": ""Adventure, Western"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,"Tia and Tony are two orphaned youngsters with extraordinary powers. Lucas Deranian poses as their uncle in order to get the kids into the clutches of Deranian's megalomaniacal boss, evil millionaire Aristotle Bolt, who wants to exploit them. Jason, a cynical widower, helps Tia and Tony escape to witch mountain, while at the same time Tia and Tony help Jason escape the pain of the loss of his wife.","{""Title"": ""Escape to Witch Mountain"", ""Description"": ""Tia and Tony are two orphaned youngsters with extraordinary powers. Lucas Deranian poses as their uncle in order to get the kids into the clutches of Deranian's megalomaniacal boss, evil millionaire Aristotle Bolt, who wants to exploit them. Jason, a cynical widower, helps Tia and Tony escape to witch mountain, while at the same time Tia and Tony help Jason escape the pain of the loss of his wife."", ""Genre"": ""Adventure, Fantasy, Science Fiction, Family"", ""Year"": ""1975"", ""Director"": ""John Hough"", ""Runtime"": 97, ""Language"": ""en"", ""Poster"": ""https://image.tmdb.org/t/p/w500/cXicoCiCfO6FDfv6ozwcfQCnhVW.jpg""}"
1010,"Love Bug, The (1969)",Children|Comedy,"A movie about Love Bug, The. Genres: Children, Comedy.","{""Genre"": ""Children, Comedy"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
1011,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance,"A movie about Herbie Rides Again. Genres: Children, Comedy, Fantasy, Romance.","{""Genre"": ""Children, Comedy, Fantasy, Romance"", ""Year"": ""Unknown"", ""Rating"": ""Unknown"", ""Cast"": ""Unknown"", ""imdbRating"": ""Unknown"", ""Poster"": ""https://via.placeholder.com/300x450""}"
